scenario,stratum_type,stratum,dataset_id,antibiotic,n,n_resistant,n_susceptible,tp,tn,fp,fn,prevalence,sensitivity,specificity,false_susceptible_rate,false_resistant_rate,balanced_accuracy,mcc,ppv,npv,auroc_binary_score,auprc_binary_score,brier_binary_score,sensitivity_ci_low,sensitivity_ci_high,specificity_ci_low,specificity_ci_high,false_susceptible_rate_ci_low,false_susceptible_rate_ci_high,false_resistant_rate_ci_low,false_resistant_rate_ci_high,ppv_ci_low,ppv_ci_high,npv_ci_low,npv_ci_high,balanced_accuracy_bootstrap_low,balanced_accuracy_bootstrap_high,mcc_bootstrap_low,mcc_bootstrap_high,auroc_binary_score_bootstrap_low,auroc_binary_score_bootstrap_high,auprc_binary_score_bootstrap_low,auprc_binary_score_bootstrap_high,brier_binary_score_bootstrap_low,brier_binary_score_bootstrap_high
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,ARG,MULTI_COHORT,levofloxacin,10,2,8,2,8,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6305833524471807,1.0,0.0,0.841886116991581,0.0,0.3694166475528192,0.15811388300841897,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,BRA,MULTI_COHORT,clarithromycin,12,2,10,2,10,0,0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6915028921812392,1.0,0.0,0.841886116991581,0.0,0.3084971078187607,0.15811388300841897,1.0,0.6915028921812392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,BRA,MULTI_COHORT,levofloxacin,12,4,8,4,8,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.6305833524471807,1.0,0.0,0.6023646356164746,0.0,0.3694166475528192,0.3976353643835253,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,CHI,MULTI_COHORT,clarithromycin,30,3,27,3,27,0,0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2924017738212866,1.0,0.8722971323845676,1.0,0.0,0.7075982261787133,0.0,0.12770286761543234,0.2924017738212866,1.0,0.8722971323845676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,CHI,MULTI_COHORT,levofloxacin,30,8,22,8,22,0,0,0.26666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6305833524471807,1.0,0.8456274871844254,1.0,0.0,0.3694166475528192,0.0,0.15437251281557457,0.6305833524471807,1.0,0.8456274871844254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,CHN,MULTI_COHORT,levofloxacin,6,1,5,1,5,0,0,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.4781762498950185,1.0,0.0,0.975,0.0,0.5218237501049814,0.025,1.0,0.4781762498950185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,COL,MULTI_COHORT,levofloxacin,4,2,2,2,2,0,0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.15811388300841897,1.0,0.0,0.841886116991581,0.0,0.841886116991581,0.15811388300841897,1.0,0.15811388300841897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,CRI,MULTI_COHORT,levofloxacin,5,1,4,1,4,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.3976353643835253,1.0,0.0,0.975,0.0,0.6023646356164746,0.025,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,China,MULTI_COHORT,clarithromycin,50,22,28,20,27,1,2,0.44,0.9090909090909092,0.9642857142857144,0.0909090909090909,0.03571428571428571,0.9366883116883117,0.8783816879813642,0.9523809523809523,0.9310344827586207,0.9366883116883117,0.9058008658008657,0.06,0.7083872584460664,0.988794413975849,0.8165224024553763,0.999096201244342,0.011205586024150994,0.29161274155393346,0.0009037987556580578,0.18347759754462362,0.761840090063179,0.9987951165516364,0.7723381100555138,0.9915360377469982,0.8576351147342994,1.0,0.7259481311824202,1.0,0.8576351147342994,1.0,0.7752733718487396,1.0,0.0,0.14
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,China,MULTI_COHORT,levofloxacin,96,44,52,26,44,8,18,0.4583333333333333,0.5909090909090909,0.8461538461538461,0.4090909090909091,0.15384615384615385,0.7185314685314685,0.45534092627175043,0.7647058823529411,0.7096774193548387,0.7185314685314685,0.6393716577540106,0.2708333333333333,0.432496427252171,0.7366205749186963,0.7191889159367086,0.9311607656216909,0.26337942508130363,0.5675035727478288,0.0688392343783091,0.28081108406329136,0.5882921580928333,0.8925381842249919,0.5805097990433541,0.8180059641321282,0.628819290465632,0.8059468367306235,0.2727873108622576,0.6297812684196404,0.628819290465632,0.8059468367306235,0.5041530151946818,0.7657388348714568,0.17708333333333334,0.3645833333333333
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,FRA,MULTI_COHORT,clarithromycin,21,5,16,5,16,0,0,0.23809523809523808,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4781762498950185,1.0,0.7940927857921772,1.0,0.0,0.5218237501049814,0.0,0.2059072142078227,0.4781762498950185,1.0,0.7940927857921772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,FRA,MULTI_COHORT,levofloxacin,21,2,19,2,19,0,0,0.09523809523809523,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.8235330881930346,1.0,0.0,0.841886116991581,0.0,0.17646691180696536,0.15811388300841897,1.0,0.8235330881930346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,GER,MULTI_COHORT,clarithromycin,10,2,8,2,8,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6305833524471807,1.0,0.0,0.841886116991581,0.0,0.3694166475528192,0.15811388300841897,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,GER,MULTI_COHORT,levofloxacin,10,3,7,3,7,0,0,0.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2924017738212866,1.0,0.5903836027749966,1.0,0.0,0.7075982261787133,0.0,0.40961639722500337,0.2924017738212866,1.0,0.5903836027749966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,GRE,MULTI_COHORT,clarithromycin,10,2,8,2,8,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6305833524471807,1.0,0.0,0.841886116991581,0.0,0.3694166475528192,0.15811388300841897,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,GRE,MULTI_COHORT,levofloxacin,10,4,6,4,6,0,0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.5407418735600995,1.0,0.0,0.6023646356164746,0.0,0.45925812643990044,0.3976353643835253,1.0,0.5407418735600995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,GTM,MULTI_COHORT,levofloxacin,2,1,1,1,1,0,0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.025,1.0,0.0,0.975,0.0,0.975,0.025,1.0,0.025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,HON,MULTI_COHORT,clarithromycin,15,2,13,2,13,0,0,0.13333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.752947361999529,1.0,0.0,0.841886116991581,0.0,0.24705263800047092,0.15811388300841897,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,HON,MULTI_COHORT,levofloxacin,15,5,10,5,10,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4781762498950185,1.0,0.6915028921812392,1.0,0.0,0.5218237501049814,0.0,0.3084971078187607,0.4781762498950185,1.0,0.6915028921812392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,IND,MULTI_COHORT,levofloxacin,5,4,1,4,1,0,0,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.025,1.0,0.0,0.6023646356164746,0.0,0.975,0.3976353643835253,1.0,0.025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,ISR,MULTI_COHORT,clarithromycin,3,2,1,2,1,0,0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.025,1.0,0.0,0.841886116991581,0.0,0.975,0.15811388300841897,1.0,0.025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,ITA,MULTI_COHORT,clarithromycin,17,8,9,8,9,0,0,0.47058823529411764,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6305833524471807,1.0,0.6637328831200572,1.0,0.0,0.3694166475528192,0.0,0.3362671168799428,0.6305833524471807,1.0,0.6637328831200572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,ITA,MULTI_COHORT,levofloxacin,17,13,4,13,4,0,0,0.7647058823529411,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.752947361999529,1.0,0.3976353643835253,1.0,0.0,0.24705263800047092,0.0,0.6023646356164746,0.752947361999529,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,JAP,MULTI_COHORT,clarithromycin,9,6,3,6,3,0,0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.2924017738212866,1.0,0.0,0.45925812643990044,0.0,0.7075982261787133,0.5407418735600995,1.0,0.2924017738212866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,JAP,MULTI_COHORT,levofloxacin,9,5,4,5,4,0,0,0.5555555555555556,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4781762498950185,1.0,0.3976353643835253,1.0,0.0,0.5218237501049814,0.0,0.6023646356164746,0.4781762498950185,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,JOR,MULTI_COHORT,clarithromycin,5,1,4,1,4,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.3976353643835253,1.0,0.0,0.975,0.0,0.6023646356164746,0.025,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,JOR,MULTI_COHORT,levofloxacin,5,1,4,1,4,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.3976353643835253,1.0,0.0,0.975,0.0,0.6023646356164746,0.025,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,KGZ,MULTI_COHORT,levofloxacin,4,1,3,1,3,0,0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.2924017738212866,1.0,0.0,0.975,0.0,0.7075982261787133,0.025,1.0,0.2924017738212866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,KOR,MULTI_COHORT,clarithromycin,23,7,16,7,16,0,0,0.30434782608695654,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5903836027749966,1.0,0.7940927857921772,1.0,0.0,0.40961639722500337,0.0,0.2059072142078227,0.5903836027749966,1.0,0.7940927857921772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,KOR,MULTI_COHORT,levofloxacin,23,10,13,10,13,0,0,0.43478260869565216,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6915028921812392,1.0,0.752947361999529,1.0,0.0,0.3084971078187607,0.0,0.24705263800047092,0.6915028921812392,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,LAT,MULTI_COHORT,clarithromycin,14,1,13,1,13,0,0,0.07142857142857142,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.752947361999529,1.0,0.0,0.975,0.0,0.24705263800047092,0.025,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,LAT,MULTI_COHORT,levofloxacin,14,1,13,1,13,0,0,0.07142857142857142,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.752947361999529,1.0,0.0,0.975,0.0,0.24705263800047092,0.025,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,LIT,MULTI_COHORT,clarithromycin,12,4,8,4,8,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.6305833524471807,1.0,0.0,0.6023646356164746,0.0,0.3694166475528192,0.3976353643835253,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,MAL,MULTI_COHORT,clarithromycin,9,2,7,2,7,0,0,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.5903836027749966,1.0,0.0,0.841886116991581,0.0,0.40961639722500337,0.15811388300841897,1.0,0.5903836027749966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,MAL,MULTI_COHORT,levofloxacin,9,1,8,1,8,0,0,0.1111111111111111,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.6305833524471807,1.0,0.0,0.975,0.0,0.3694166475528192,0.025,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,MEX,MULTI_COHORT,levofloxacin,18,9,9,9,9,0,0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6637328831200572,1.0,0.6637328831200572,1.0,0.0,0.3362671168799428,0.0,0.3362671168799428,0.6637328831200572,1.0,0.6637328831200572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,NGA,MULTI_COHORT,levofloxacin,2,1,1,1,1,0,0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.025,1.0,0.0,0.975,0.0,0.975,0.025,1.0,0.025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,PER,MULTI_COHORT,clarithromycin,14,3,11,3,11,0,0,0.21428571428571427,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2924017738212866,1.0,0.7150858470818455,1.0,0.0,0.7075982261787133,0.0,0.28491415291815436,0.2924017738212866,1.0,0.7150858470818455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,PER,MULTI_COHORT,levofloxacin,14,6,8,6,8,0,0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.6305833524471807,1.0,0.0,0.45925812643990044,0.0,0.3694166475528192,0.5407418735600995,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,POL,MULTI_COHORT,clarithromycin,12,9,3,9,3,0,0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6637328831200572,1.0,0.2924017738212866,1.0,0.0,0.3362671168799428,0.0,0.7075982261787133,0.6637328831200572,1.0,0.2924017738212866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,POL,MULTI_COHORT,levofloxacin,12,6,6,6,6,0,0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.5407418735600995,1.0,0.0,0.45925812643990044,0.0,0.45925812643990044,0.5407418735600995,1.0,0.5407418735600995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,POR,MULTI_COHORT,clarithromycin,14,1,13,1,13,0,0,0.07142857142857142,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.752947361999529,1.0,0.0,0.975,0.0,0.24705263800047092,0.025,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,POR,MULTI_COHORT,levofloxacin,14,6,8,6,8,0,0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.6305833524471807,1.0,0.0,0.45925812643990044,0.0,0.3694166475528192,0.5407418735600995,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,PRI,MULTI_COHORT,levofloxacin,5,3,2,3,2,0,0,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2924017738212866,1.0,0.15811388300841897,1.0,0.0,0.7075982261787133,0.0,0.841886116991581,0.2924017738212866,1.0,0.15811388300841897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,RUS,MULTI_COHORT,clarithromycin,5,1,4,1,4,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.3976353643835253,1.0,0.0,0.975,0.0,0.6023646356164746,0.025,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,RUS,MULTI_COHORT,levofloxacin,5,3,2,3,2,0,0,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2924017738212866,1.0,0.15811388300841897,1.0,0.0,0.7075982261787133,0.0,0.841886116991581,0.2924017738212866,1.0,0.15811388300841897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,SPA,MULTI_COHORT,clarithromycin,39,15,24,15,24,0,0,0.38461538461538464,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7819806390894659,1.0,0.8575264022774743,1.0,0.0,0.218019360910534,0.0,0.14247359772252563,0.7819806390894659,1.0,0.8575264022774743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,SPA,MULTI_COHORT,levofloxacin,39,9,30,9,30,0,0,0.23076923076923078,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6637328831200572,1.0,0.8842966917779722,1.0,0.0,0.3362671168799428,0.0,0.11570330822202778,0.6637328831200572,1.0,0.8842966917779722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,SWT,MULTI_COHORT,clarithromycin,13,11,2,11,2,0,0,0.8461538461538461,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7150858470818455,1.0,0.15811388300841897,1.0,0.0,0.28491415291815436,0.0,0.841886116991581,0.7150858470818455,1.0,0.15811388300841897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,SWT,MULTI_COHORT,levofloxacin,13,4,9,4,9,0,0,0.3076923076923077,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.6637328831200572,1.0,0.0,0.6023646356164746,0.0,0.3362671168799428,0.3976353643835253,1.0,0.6637328831200572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,TUR,MULTI_COHORT,clarithromycin,10,1,9,1,9,0,0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.6637328831200572,1.0,0.0,0.975,0.0,0.3362671168799428,0.025,1.0,0.6637328831200572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,TUR,MULTI_COHORT,levofloxacin,10,4,6,4,6,0,0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.5407418735600995,1.0,0.0,0.6023646356164746,0.0,0.45925812643990044,0.3976353643835253,1.0,0.5407418735600995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,TWN,MULTI_COHORT,clarithromycin,10,6,4,6,4,0,0,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.3976353643835253,1.0,0.0,0.45925812643990044,0.0,0.6023646356164746,0.5407418735600995,1.0,0.3976353643835253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,TWN,MULTI_COHORT,levofloxacin,10,4,6,4,6,0,0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.5407418735600995,1.0,0.0,0.6023646356164746,0.0,0.45925812643990044,0.3976353643835253,1.0,0.5407418735600995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,USA,MULTI_COHORT,clarithromycin,15,2,13,2,13,0,0,0.13333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.752947361999529,1.0,0.0,0.841886116991581,0.0,0.24705263800047092,0.15811388300841897,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,USA,MULTI_COHORT,levofloxacin,15,6,9,6,9,0,0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407418735600995,1.0,0.6637328831200572,1.0,0.0,0.45925812643990044,0.0,0.3362671168799428,0.5407418735600995,1.0,0.6637328831200572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,COUNTRY,ZAF,MULTI_COHORT,levofloxacin,4,3,1,1,1,0,2,0.75,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.5,0.008403758659612636,0.9057006759497539,0.025,1.0,0.09429932405024609,0.9915962413403874,0.0,0.975,0.025,1.0,0.008403758659612636,0.9057006759497539,0.5,1.0,0.0,1.0,0.5,1.0,0.25,1.0,0.0,1.0
